PDG	Ctau	CtauScaleFactor	EfficiencyOverAcceptance	StatError	RelativeStatError	PuUpEffic	PuDownEffic	TruncEffic	StatError	PuUpTruncEffic	PuDownTrunEffic	EfficiencyNeg	StatError	RelativeStatError	TrunEfficNeg	StatError
6002113	1.4e+03	4		0.01984		0.016203		0.816728		0.019919		0.019584		0.0325		0.022837		0.042408		0.024062		0.0008205		0.000726		0.884465		0.00142		0.000820
6002113	2.1e+03	6		0.008859		0.008158		0.920927		0.008926		0.008699		0.0154		0.013163		0.021330		0.010852		0.0003417		0.000336		0.984487		0.0006393		0.000359
6002113	2.8e+03	8		0.005819		0.005546		0.953112		0.005874		0.005699		0.0103		0.009251		0.014464		0.007105		0.0002152		0.000219		1.015797		0.0004118		0.000204
6002113	3.5e+03	10		0.004512		0.004368		0.968156		0.004559		0.004412		0.0080		0.007375		0.011356		0.005487		0.0001623		0.000167		1.030473		0.0003137		0.000136
6002113	7e+03	20		0.00271		0.002687		0.991562		0.002744		0.002641		0.0048		0.004585		0.006912		0.003259		9.176e-05		0.000097		1.053240		0.0001798		0.000046
6002113	1.4e+04	40		0.002101		0.002103		1.000888		0.002129		0.002045		0.0037		0.003590		0.005372		0.002510		6.885e-05		0.000073		1.062217		0.0001355		0.000019
6002113	2.1e+04	60		0.00193		0.001938		1.003740		0.001957		0.001878		0.0034		0.003307		0.004938		0.002300		6.255e-05		0.000067		1.064940		0.0001233		0.000012
6002113	2.8e+04	80		0.00185		0.001860		1.005124		0.001876		0.001800		0.0033		0.003173		0.004733		0.002202		5.961e-05		0.000064		1.066257		0.0001176		0.000009
6002113	3.5e+04	1e+02		0.001804		0.001815		1.005942		0.001830		0.001754		0.0032		0.003096		0.004615		0.002146		5.792e-05		0.000062		1.067033		0.0001143		0.000007
6003113	35	0.01		9.229e-06		0.000008		0.841835		0.000008		0.000010		0.0000		0.000005		0.000010		0.000009		6.086e-18		0.000000		1.141832		6.086e-18		0.000000
6003113	70	0.02		0.002513		0.001595		0.634683		0.002401		0.002671		0.0025		0.001128		0.002606		0.002383		1.048e-09		0.000000		1.066187		1.048e-09		0.000000
6003113	140	0.04		0.034		0.014163		0.416535		0.033887		0.034852		0.0340		0.010015		0.035863		0.032079		8.26e-06		0.000008		1.019438		8.26e-06		0.000006
6003113	210	0.06		0.07517		0.022941		0.305168		0.075718		0.075875		0.0752		0.016222		0.079461		0.070788		0.0001264		0.000124		0.980967		0.0001264		0.000088
6003113	280	0.08		0.1075		0.026209		0.243822		0.108820		0.107441		0.1075		0.018533		0.113405		0.101355		0.0004444		0.000414		0.930883		0.0004444		0.000293
6003113	350	0.1		0.1297		0.026715		0.205959		0.131783		0.128711		0.1297		0.018891		0.136483		0.122568		0.0008932		0.000787		0.880664		0.0008932		0.000556
6003113	700	0.2		0.1592		0.020361		0.127901		0.163265		0.155102		0.1592		0.014398		0.165901		0.151755		0.002597		0.001936		0.745600		0.002597		0.001369
6003113	1.4e+03	0.4		0.1302		0.011985		0.092034		0.133921		0.126044		0.1302		0.008474		0.134768		0.124920		0.002613		0.001762		0.674503		0.002613		0.001246
6003113	2.1e+03	0.6		0.1059		0.008876		0.083809		0.108765		0.102658		0.1059		0.006277		0.109355		0.101858		0.002216		0.001371		0.618605		0.002216		0.000969
6003113	2.8e+03	0.8		0.09099		0.007456		0.081943		0.093286		0.088375		0.0910		0.005272		0.093817		0.087658		0.001985		0.001167		0.587852		0.001985		0.000824
6003113	3.5e+03	1		0.0813		0.006682		0.082195		0.083257		0.079105		0.0813		0.004725		0.083744		0.078444		0.001844		0.001068		0.579376		0.001844		0.000754
6003113	7e+03	2		0.0605		0.005352		0.088464		0.061832		0.059106		0.0605		0.003785		0.062066		0.058728		0.001545		0.000948		0.613549		0.001545		0.000637
6003113	1.4e+04	4		0.04928		0.004855		0.098531		0.050357		0.048220		0.0493		0.003433		0.050263		0.048212		0.001361		0.000896		0.658324		0.001361		0.000492
6003113	2.1e+04	6		0.04537		0.004761		0.104946		0.046375		0.044412		0.0454		0.003367		0.046127		0.044586		0.00129		0.000872		0.676320		0.00129		0.000390
6003113	2.8e+04	8		0.04338		0.004739		0.109241		0.044351		0.042470		0.0434		0.003351		0.044018		0.042748		0.001251		0.000858		0.685803		0.001251		0.000320
6003113	3.5e+04	10		0.04217		0.004735		0.112273		0.043126		0.041293		0.0422		0.003348		0.042739		0.041637		0.001227		0.000849		0.691646		0.001227		0.000271
6003113	7e+04	20		0.03974		0.004752		0.119587		0.040651		0.038913		0.0397		0.003360		0.040153		0.039397		0.001177		0.000828		0.703688		0.001177		0.000152
6003113	1.4e+05	40		0.03851		0.004774		0.123977		0.039402		0.037710		0.0385		0.003376		0.038846		0.038269		0.001151		0.000817		0.709896		0.001151		0.000080
6003113	2.1e+05	60		0.0381		0.004783		0.125563		0.038984		0.037307		0.0381		0.003382		0.038409		0.037891		0.001142		0.000813		0.711996		0.001142		0.000055
6003113	2.8e+05	80		0.03789		0.004788		0.126380		0.038775		0.037105		0.0379		0.003386		0.038190		0.037702		0.001137		0.000811		0.713051		0.001137		0.000041
6003113	3.5e+05	1e+02		0.03777		0.004792		0.126878		0.038649		0.036984		0.0378		0.003388		0.038058		0.037589		0.001135		0.000810		0.713686		0.001135		0.000033
